Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Gaussian_Config1_Approx_100_10_7bit_A_cir8,6.156,34.744,319
Gaussian_Config1_Approx_100_10_7bit_A_cir11,6.156,34.745,319
Gaussian_Config1_Approx_100_10_7bit_A_cir0,6.156,34.747,319
Gaussian_Config1_Approx_100_10_7bit_A_cir9,6.156,36.346,319
Gaussian_Config1_Approx_100_7bit_B_cir6,6.156,38.792,319
Gaussian_Config1_Approx_100_10_7bit_A_cir13,6.156,38.793,319
Gaussian_Config1_Approx_100_7bit_B_cir13,6.156,40.391,319
Gaussian_Config1_Approx_100_10_7bit_C_cir9,6.156,40.393,319
Gaussian_Config1_Approx_10_10_SL_7bit_B_cir15,6.156,40.394,319
Gaussian_Config1_Approx_100_7bit_A_cir15,6.156,41.24,319
Gaussian_Config1_Approx_100_7bit_C_cir5,6.156,41.241,319
Gaussian_Config1_Approx_100_7bit_A_cir14,6.156,41.242,319
Gaussian_Config1_Approx_100_10_7bit_B_cir14,6.156,45.289,319
Gaussian_Config1_Approx_100_10_7bit_A_cir1,6.156,45.29,319
Gaussian_Config1_Approx_100_10_7bit_A_cir5,6.156,45.291,319
Gaussian_Config1_Approx_100_10_7bit_A_cir2,6.156,45.292,319
Gaussian_Config1_Approx_100_10_7bit_B_cir13,6.156,45.294,319
Gaussian_Config1_Approx_100_10_7bit_A_cir16,6.156,46.888,319
Gaussian_Config1_Approx_100_7bit_B_cir12,6.156,46.89,319
Gaussian_Config1_Approx_100_10_7bit_A_cir19,6.156,46.891,319
Gaussian_Config1_Approx_10_10_SL_7bit_A_cir18,6.498,22.909,397
Gaussian_Config1_Approx_10_7bit_A_cir5,6.498,36.975,397
Gaussian_Config1_Approx_100_10_7bit_A_cir15,6.498,36.978,397
Gaussian_Config1_Approx_10_10_SL_7bit_B_cir18,6.84,23.056,500
Gaussian_Config1_Approx_100_10_7bit_B_cir8,6.84,34.427,386
Gaussian_Config1_Approx_10_10_SL_7bit_C_cir4,6.84,38.786,386
Gaussian_Config1_Approx_100_7bit_B_cir14,6.84,40.409,386
Gaussian_Config1_Approx_10_7bit_B_cir0,6.84,42.027,386
Gaussian_Config1_Approx_100_10_7bit_B_cir15,7.182,30.402,386
Gaussian_Config1_Approx_10_7bit_B_cir6,7.182,34.24,408
Gaussian_Config1_Approx_100_7bit_C_cir0,7.182,35.157,386
Gaussian_Config1_Approx_10_7bit_B_cir19,7.182,37.068,364
Gaussian_Config1_Approx_10_10_SL_7bit_A_cir5,7.524,47.165,402
Gaussian_Config1_Approx_100_7bit_C_cir12,7.866,32.464,374
Gaussian_Config1_Approx_10_10_SL_7bit_A_cir13,7.866,49.032,284
Gaussian_Config1_Approx_10_10_SL_7bit_B_cir11,8.208,29.486,310
Gaussian_Config1_Approx_100_10_7bit_A_cir4,8.208,44.632,364
Gaussian_Config2_Approx_10_7bit_C_cir3,106.362,2170.556,1852
Gaussian_Config2_Approx_100_7bit_C_cir4,116.964,2518.978,1594
Gaussian_Config2_Approx_10_7bit_C_cir15,100.89,2190.96,1672
Gaussian_Config2_Approx_100_7bit_C_cir11,110.466,2398.279,1747
Gaussian_Config2_Approx_100_7bit_C_cir15,132.012,2866.628,2057
Gaussian_Config2_Approx_100_7bit_C_cir9,132.012,2921.756,2370
Gaussian_Config4_Approx_10_7bit_A_cir17,29.07,210.295,911
Gaussian_Config4_Approx_100_7bit_B_cir2,30.78,262.94,582
Gaussian_Config1_Approx_10_7bit_A_cir17,4.446,20.692,296
Gaussian_Config1_Approx_10_7bit_A_cir11,4.446,26.217,296
Gaussian_Config4_Approx_100_7bit_A_cir12,35.226,325.626,962
Gaussian_Config4_Approx_100_7bit_B_cir6,36.594,347.105,955
Gaussian_Config4_Approx_100_7bit_B_cir18,31.122,216.88,882
Gaussian_Config4_Approx_100_10_7bit_C_cir4,34.2,230.57,1226
Gaussian_Config2_Approx_100_7bit_C_cir7,117.99,2450.862,1682
Gaussian_Config2_Approx_10_7bit_C_cir10,104.31,2134.757,1980
Gaussian_Config2_Approx_10_7bit_C_cir13,128.934,2991.557,1913
Gaussian_Config4_Approx_100_7bit_A_cir6,29.754,218.794,768
Gaussian_Config4_Approx_100_7bit_B_cir3,34.542,286.702,794
Gaussian_Config4_Approx_100_7bit_B_cir16,35.226,307.409,1125
Gaussian_Config4_Approx_100_10_7bit_B_cir8,35.91,222.203,1132
Gaussian_Config2_Approx_10_7bit_C_cir14,111.834,2396.083,1865
Gaussian_Config2_Approx_100_7bit_C_cir8,136.116,2924.502,2210
Gaussian_Config4_Approx_10_7bit_B_cir4,37.962,277.759,1090
Gaussian_Config4_Approx_100_10_7bit_A_cir9,28.044,282.714,852
Gaussian_Config4_Approx_10_7bit_A_cir11,32.148,354.136,795
Gaussian_Config3_Approx_100_7bit_B_cir13,47.196,615.005,980
Gaussian_Config3_Approx_10_7bit_C_cir1,69.084,959.332,1275
Gaussian_Config2_Approx_100_7bit_C_cir2,134.064,3366.892,2248
Gaussian_Config3_Approx_100_7bit_B_cir2,44.802,515.52,1470
Gaussian_Config4_Approx_100_10_7bit_C_cir15,29.754,226.271,872
Gaussian_Config3_Approx_10_7bit_C_cir9,72.504,475.232,1610
Gaussian_Config3_Approx_10_7bit_C_cir3,64.296,1042.714,1161
Gaussian_Config2_Approx_100_7bit_C_cir1,121.752,2661.398,1758
Gaussian_Config3_Approx_10_7bit_C_cir11,60.534,464.318,718
Gaussian_Config4_Approx_100_7bit_B_cir7,34.2,227.297,971
Gaussian_Config4_Approx_100_7bit_A_cir5,28.044,189.728,562
Gaussian_Config4_Approx_10_7bit_A_cir16,34.884,333.63,1067
Gaussian_Config4_Approx_100_7bit_A_cir4,29.412,208.48,963
Gaussian_Config2_Approx_10_7bit_C_cir2,118.332,2080.884,1694
Gaussian_Config4_Approx_100_7bit_B_cir17,37.62,421.312,1087
Gaussian_Config3_Approx_100_7bit_B_cir12,44.802,464.807,1250
Gaussian_Config2_Approx_10_7bit_C_cir12,125.856,2510.797,1989
Gaussian_Config4_Approx_100_7bit_A_cir3,30.78,163.713,1069
Gaussian_Config3_Approx_10_7bit_C_cir8,61.218,770.89,1245
Gaussian_Config2_Approx_100_7bit_C_cir3,116.622,2125.726,2105
Gaussian_Config2_Approx_10_7bit_C_cir0,119.358,2182.592,2030
Gaussian_Config3_Approx_10_7bit_C_cir4,68.4,700.482,1787
Gaussian_Config2_Approx_10_7bit_C_cir4,126.54,2474.104,2620
Gaussian_Config4_Approx_100_10_7bit_B_cir10,28.044,179.279,840
Gaussian_Config4_Approx_100_7bit_A_cir17,33.174,228.269,780
Gaussian_Config3_Approx_10_7bit_C_cir18,70.11,683.904,1129
Gaussian_Config2_Approx_10_7bit_C_cir9,117.306,2674.079,1770
Gaussian_Config4_Approx_100_7bit_A_cir1,31.122,239.163,1080
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir14,26.334,252.86,800
Gaussian_Config4_Approx_100_10_7bit_C_cir18,31.464,280.432,800
Gaussian_Config3_Approx_10_7bit_B_cir7,43.092,456.388,991
Gaussian_Config3_Approx_100_7bit_A_cir4,44.46,576.842,999
Gaussian_Config3_Approx_100_7bit_B_cir9,50.274,627.191,1108
Gaussian_Config3_Approx_10_7bit_A_cir10,44.46,491.813,908
Gaussian_Config3_Approx_100_7bit_A_cir10,39.33,379.589,931
Gaussian_Config3_Approx_10_7bit_A_cir11,40.014,507.744,833
Gaussian_Config2_Approx_100_7bit_C_cir18,127.566,2757.061,2256
Gaussian_Config3_Approx_100_7bit_B_cir5,50.274,645.764,1218
Gaussian_Config3_Approx_100_7bit_B_cir3,46.512,755.409,879
Gaussian_Config4_Approx_100_7bit_B_cir11,30.096,321.575,913
Gaussian_Config2_Approx_10_7bit_C_cir18,110.808,2493.235,1702
Gaussian_Config4_Approx_100_7bit_B_cir19,27.36,163.645,687
Gaussian_Config3_Approx_10_7bit_B_cir11,44.118,521.547,784
Gaussian_Config3_Approx_10_7bit_B_cir5,46.512,657.611,1260
Gaussian_Config3_Approx_10_7bit_B_cir2,41.724,597.858,940
Gaussian_Config3_Approx_10_7bit_B_cir9,47.196,565.497,1242
Gaussian_Config4_Approx_100_10_7bit_C_cir12,29.754,295.587,733
Gaussian_Config3_Approx_100_7bit_B_cir16,48.906,834.63,1372
Gaussian_Config4_Approx_100_10_7bit_A_cir2,25.65,225.782,852
Gaussian_Config3_Approx_100_7bit_A_cir14,45.828,479.512,1307
Gaussian_Config3_Approx_100_7bit_A_cir15,43.092,680.599,1167
Gaussian_Config3_Approx_10_7bit_C_cir17,74.214,963.5,1309
Gaussian_Config4_Approx_10_7bit_A_cir14,29.07,202.438,1076
Gaussian_Config4_Approx_100_10_7bit_B_cir12,17.1,48.612,687
