Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
GeLU_Config1_Approx_100_5bit_cir11,23.256,176.816,834
GeLU_Config4_Approx_10_5bit_cir16,14.022,136.113,267
GeLU_Config1_Approx_100_10_5bit_cir0,22.572,287.431,754
GeLU_Config1_Approx_100_10_5bit_cir13,21.204,192.935,652
GeLU_Config1_Approx_100_10_5bit_cir19,21.204,204.679,738
GeLU_Config1_Approx_100_10_5bit_cir14,25.992,262.299,1005
GeLU_Config1_Approx_100_10_5bit_cir5,20.862,248.082,867
GeLU_Config1_Approx_10_5bit_cir8,24.624,257.322,1073
GeLU_Config1_Approx_10_5bit_cir18,18.81,165.825,528
GeLU_Config1_Approx_100_5bit_cir6,21.888,280.726,722
GeLU_Config1_Approx_10_5bit_cir15,22.23,194.093,670
GeLU_Config1_Approx_100_10_5bit_cir17,22.572,185.946,643
GeLU_Config1_Approx_100_10_5bit_cir8,22.572,195.905,678
GeLU_Config1_Approx_100_10_5bit_cir4,22.572,197.288,686
GeLU_Config1_Approx_100_10_5bit_cir18,22.914,240.21,545
GeLU_Config1_Approx_100_5bit_cir7,18.468,218.481,365
GeLU_Config1_Approx_10_5bit_cir12,22.572,248.884,541
GeLU_Config2_Approx_10_10_SL_5bit_cir18,12.654,101.606,282
GeLU_Config1_Approx_100_10_5bit_cir2,20.178,240.635,714
GeLU_Config1_Approx_10_10_SL_5bit_cir2,16.416,220.271,386
GeLU_Config1_Approx_10_10_SL_5bit_cir15,21.888,211.861,661
GeLU_Config1_Approx_10_5bit_cir7,22.23,208.088,700
GeLU_Config1_Approx_10_10_SL_5bit_cir0,18.81,199.928,582
GeLU_Config1_Approx_10_10_SL_5bit_cir4,16.758,186.65,653
GeLU_Config1_Approx_10_10_SL_5bit_cir13,17.442,194.523,517
GeLU_Config1_Approx_10_10_SL_5bit_cir1,16.758,166.305,453
GeLU_Config1_Approx_10_10_SL_5bit_cir9,15.732,169.06,505
GeLU_Config1_Approx_10_10_SL_5bit_cir14,16.074,190.869,446
GeLU_Config1_Approx_10_10_SL_5bit_cir3,19.836,263.395,751
