Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Softplus_Config4_Approx_10_10_SL_8bit_cir7,27.018,227.462,593
Softplus_Config4_Approx_10_10_SL_8bit_cir0,24.624,217.291,628
Softplus_Config2_Approx_10_10_SL_8bit_cir8,50.616,723.112,1059
Softplus_Config2_Approx_100_10_8bit_cir9,50.958,664.289,1022
Softplus_Config2_Approx_10_10_SL_8bit_cir3,46.17,738.508,1175
Softplus_Config2_Approx_100_10_8bit_cir2,50.958,744.739,1085
Softplus_Config2_Approx_100_10_8bit_cir4,46.17,562.334,1064
Softplus_Config2_Approx_100_10_8bit_cir16,51.984,580.131,865
Softplus_Config2_Approx_100_10_8bit_cir13,38.646,517.352,734
Softplus_Config2_Approx_100_10_8bit_cir3,50.958,665.709,1219
Softplus_Config2_Approx_100_10_8bit_cir10,47.88,430.642,1081
Softplus_Config2_Approx_100_10_8bit_cir12,45.486,563.871,1012
Softplus_Config2_Approx_10_10_SL_8bit_cir5,33.516,389.877,785
Softplus_Config2_Approx_10_10_SL_8bit_cir17,38.304,407.408,768
Softplus_Config2_Approx_100_10_8bit_cir11,47.196,639.691,963
Softplus_Config2_Approx_100_10_8bit_cir17,50.274,606.379,928
Softplus_Config2_Approx_10_10_SL_8bit_cir10,46.854,661.639,853
Softplus_Config2_Approx_10_10_SL_8bit_cir2,38.304,434.316,833
Softplus_Config2_Approx_100_10_8bit_cir18,45.144,563.241,1469
Softplus_Config2_Approx_10_10_SL_8bit_cir14,34.542,397.948,749
Softplus_Config2_Approx_10_10_SL_8bit_cir12,43.092,583.52,977
Softplus_Config2_Approx_100_10_8bit_cir19,35.226,407.05,452
Softplus_Config2_Approx_100_10_8bit_cir6,43.776,455.548,957
Softplus_Config2_Approx_100_10_8bit_cir7,45.828,547.02,1156
Softplus_Config2_Approx_10_10_SL_8bit_cir15,41.724,558.939,740
Softplus_Config2_Approx_10_10_SL_8bit_cir1,38.988,447.855,848
Softplus_Config2_Approx_10_10_SL_8bit_cir11,37.278,454.859,997
Softplus_Config2_Approx_100_10_8bit_cir15,51.3,701.853,1019
Softplus_Config2_Approx_100_10_8bit_cir0,56.088,831.144,1584
Softplus_Config2_Approx_10_10_SL_8bit_cir16,34.884,311.334,791
Softplus_Config2_Approx_100_10_8bit_cir5,48.906,398.131,738
Softplus_Config2_Approx_100_10_8bit_cir1,44.46,508.746,904
Softplus_Config2_Approx_10_10_SL_8bit_cir6,31.806,322.108,955
Softplus_Config2_Approx_100_10_8bit_cir8,37.962,397.792,459
Softplus_Config2_Approx_10_10_SL_8bit_cir13,28.728,324.36,566
Softplus_Config2_Approx_100_10_8bit_cir14,32.148,406.772,591
Softplus_Config2_Approx_10_10_SL_8bit_cir0,28.728,375.939,435
Softplus_Config2_Approx_10_10_SL_8bit_cir18,38.988,308.457,1097
Softplus_Config2_Approx_10_10_SL_8bit_cir9,26.676,350.13,452
Softplus_Config2_Approx_10_10_SL_8bit_cir4,39.672,561.258,952
Softplus_Config2_Approx_10_10_SL_8bit_cir7,34.884,418.354,591
Softplus_Config2_Approx_10_10_SL_8bit_cir19,35.226,505.014,1091
