Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Softplus_Config3_Approx_100_10_7bit_cir9,36.594,459.97,1477
Softplus_Config2_Approx_100_10_7bit_cir16,40.014,483.777,938
Softplus_Config3_Approx_10_7bit_cir4,49.932,629.433,1096
Softplus_Config4_Approx_10_10_SL_7bit_cir17,8.208,123.887,68
Softplus_Config2_Approx_100_10_7bit_cir11,41.382,625.34,1050
Softplus_Config2_Approx_100_10_7bit_cir10,37.62,448.431,1100
Softplus_Config3_Approx_100_10_7bit_cir3,32.148,473.522,880
Softplus_Config3_Approx_100_10_7bit_cir0,39.672,473.034,1112
Softplus_Config3_Approx_100_10_7bit_cir11,35.568,398.321,1328
Softplus_Config3_Approx_10_10_SL_7bit_cir10,32.148,530.04,1337
Softplus_Config2_Approx_100_10_7bit_cir13,32.148,354.118,762
Softplus_Config2_Approx_100_10_7bit_cir14,35.226,440.327,1226
Softplus_Config2_Approx_100_10_7bit_cir19,39.672,395.835,1081
Softplus_Config2_Approx_10_10_SL_7bit_cir7,33.516,392.651,824
Softplus_Config2_Approx_10_10_SL_7bit_cir2,32.148,420.736,615
Softplus_Config3_Approx_10_10_SL_7bit_cir2,29.754,357.651,790
Softplus_Config2_Approx_10_10_SL_7bit_cir5,32.49,403.167,852
Softplus_Config2_Approx_100_10_7bit_cir6,33.858,338.826,794
Softplus_Config2_Approx_100_10_7bit_cir3,33.516,325.803,998
Softplus_Config2_Approx_10_10_SL_7bit_cir18,34.884,383.761,1032
Softplus_Config2_Approx_10_10_SL_7bit_cir12,33.858,420.31,1019
Softplus_Config3_Approx_100_10_7bit_cir4,35.568,443.546,761
Softplus_Config3_Approx_100_10_7bit_cir19,35.226,479.952,790
Softplus_Config3_Approx_10_10_SL_7bit_cir12,30.78,347.658,767
Softplus_Config3_Approx_100_10_7bit_cir6,35.568,413.955,945
Softplus_Config2_Approx_100_10_7bit_cir0,36.594,427.287,1063
Softplus_Config2_Approx_100_10_7bit_cir7,42.408,543.564,1363
Softplus_Config3_Approx_100_10_7bit_cir13,33.858,395.68,871
Softplus_Config2_Approx_10_10_SL_7bit_cir11,35.91,516.554,1048
Softplus_Config3_Approx_100_10_7bit_cir7,36.252,326.138,930
Softplus_Config2_Approx_100_10_7bit_cir15,36.594,332.159,1237
Softplus_Config3_Approx_10_10_SL_7bit_cir15,30.78,314.684,871
Softplus_Config3_Approx_100_10_7bit_cir18,33.516,281.936,728
Softplus_Config2_Approx_100_10_7bit_cir2,36.594,407.169,1060
Softplus_Config3_Approx_100_10_7bit_cir10,32.49,279.402,979
Softplus_Config3_Approx_10_10_SL_7bit_cir18,29.07,266.494,844
Softplus_Config3_Approx_10_10_SL_7bit_cir13,28.728,308.589,902
Softplus_Config3_Approx_10_10_SL_7bit_cir8,30.78,352.655,714
Softplus_Config2_Approx_10_10_SL_7bit_cir9,30.78,300.64,932
Softplus_Config2_Approx_10_10_SL_7bit_cir10,32.148,461.458,779
Softplus_Config3_Approx_10_10_SL_7bit_cir6,31.464,330.06,648
Softplus_Config2_Approx_10_10_SL_7bit_cir1,31.122,419.496,834
Softplus_Config2_Approx_100_10_7bit_cir12,33.174,345.308,866
Softplus_Config3_Approx_100_10_7bit_cir17,33.174,339.785,643
Softplus_Config2_Approx_100_10_7bit_cir1,35.568,404.461,897
Softplus_Config2_Approx_10_10_SL_7bit_cir16,35.226,426.354,1098
Softplus_Config3_Approx_10_10_SL_7bit_cir9,31.806,405.642,663
Softplus_Config2_Approx_100_10_7bit_cir8,41.04,333.069,1294
Softplus_Config3_Approx_100_10_7bit_cir1,36.936,342.879,1148
Softplus_Config2_Approx_100_10_7bit_cir18,39.33,374.365,1105
Softplus_Config3_Approx_100_10_7bit_cir8,39.33,380.339,1095
Softplus_Config3_Approx_100_10_7bit_cir16,38.304,303.63,1230
Softplus_Config2_Approx_10_10_SL_7bit_cir14,39.33,493.3,929
Softplus_Config2_Approx_10_10_SL_7bit_cir17,29.07,281.333,862
Softplus_Config2_Approx_100_10_7bit_cir17,42.408,357.674,1036
Softplus_Config3_Approx_10_10_SL_7bit_cir14,29.754,420.915,514
Softplus_Config3_Approx_10_10_SL_7bit_cir4,30.096,367.999,764
Softplus_Config3_Approx_10_10_SL_7bit_cir11,34.884,598.826,1291
Softplus_Config3_Approx_10_10_SL_7bit_cir1,27.36,439.734,594
Softplus_Config2_Approx_10_10_SL_7bit_cir0,34.884,339.665,1101
Softplus_Config3_Approx_100_10_7bit_cir5,35.91,452.736,1245
Softplus_Config2_Approx_100_10_7bit_cir5,42.408,462.021,863
Softplus_Config3_Approx_100_10_7bit_cir14,35.91,278.293,1273
Softplus_Config2_Approx_10_10_SL_7bit_cir4,34.2,289.516,859
Softplus_Config2_Approx_100_10_7bit_cir4,44.802,321.135,980
Softplus_Config3_Approx_100_10_7bit_cir15,37.962,327.173,1042
Softplus_Config2_Approx_100_10_7bit_cir9,34.2,335.925,817
Softplus_Config2_Approx_10_10_SL_7bit_cir13,35.568,421.179,995
Softplus_Config3_Approx_10_10_SL_7bit_cir19,34.2,273.636,906
Softplus_Config3_Approx_100_10_7bit_cir2,31.806,556.291,672
Softplus_Config3_Approx_10_10_SL_7bit_cir16,31.122,285.472,993
Softplus_Config3_Approx_100_10_7bit_cir12,37.278,444.728,842
Softplus_Config3_Approx_10_10_SL_7bit_cir7,24.624,294.387,659
Softplus_Config3_Approx_10_10_SL_7bit_cir0,29.07,234.969,837
Softplus_Config2_Approx_10_10_SL_7bit_cir19,30.78,284.79,673
Softplus_Config2_Approx_10_10_SL_7bit_cir6,27.36,323.4,692
Softplus_Config3_Approx_10_10_SL_7bit_cir17,31.122,376.452,763
Softplus_Config2_Approx_10_10_SL_7bit_cir3,26.676,365.732,1175
Softplus_Config2_Approx_10_10_SL_7bit_cir15,32.832,268.419,773
Softplus_Config3_Approx_10_10_SL_7bit_cir5,23.598,251.703,660
Softplus_Config3_Approx_10_10_SL_7bit_cir3,27.36,303.689,368
Softplus_Config2_Approx_10_10_SL_7bit_cir8,28.728,274.623,538
