Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Sigmoid_Config1_Approx_10_10_SL_6bit_B_cir19,9.234,82.865,477
Sigmoid_Config1_Approx_100_10_6bit_B_cir1,9.234,82.866,477
Sigmoid_Config1_Approx_100_10_6bit_C_cir2,9.576,85.23,360
Sigmoid_Config1_Approx_100_10_6bit_C_cir18,9.576,88.439,466
Sigmoid_Config1_Approx_100_10_6bit_C_cir17,9.576,88.554,471
Sigmoid_Config4_Approx_100_6bit_B_cir19,31.806,435.212,952
Sigmoid_Config2_Approx_100_10_6bit_C_cir5,31.806,542.795,828
Sigmoid_Config4_Approx_10_6bit_B_cir10,33.174,539.924,1178
Sigmoid_Config3_Approx_100_6bit_B_cir8,33.858,469.351,1085
Sigmoid_Config4_Approx_100_6bit_B_cir3,25.308,341.68,574
Sigmoid_Config4_Approx_100_6bit_B_cir1,26.676,328.289,830
Sigmoid_Config3_Approx_10_6bit_C_cir5,27.36,386.277,590
Sigmoid_Config2_Approx_100_10_6bit_C_cir9,27.702,317.958,514
Sigmoid_Config3_Approx_100_6bit_B_cir1,29.07,388.681,463
Sigmoid_Config3_Approx_10_6bit_C_cir15,29.754,388.114,921
Sigmoid_Config4_Approx_100_6bit_B_cir10,31.122,383.89,1125
Sigmoid_Config3_Approx_100_10_6bit_C_cir17,31.122,466.235,1075
Sigmoid_Config3_Approx_10_6bit_B_cir0,31.122,472.693,990
Sigmoid_Config2_Approx_100_10_6bit_C_cir10,34.542,448.059,923
Sigmoid_Config3_Approx_100_6bit_B_cir4,34.2,593.7,1012
Sigmoid_Config3_Approx_100_6bit_B_cir11,35.91,622.25,954
Sigmoid_Config3_Approx_100_10_6bit_B_cir18,28.044,402.625,983
Sigmoid_Config3_Approx_100_6bit_A_cir13,23.598,409.412,686
Sigmoid_Config3_Approx_100_6bit_A_cir2,25.308,394.567,837
Sigmoid_Config4_Approx_100_6bit_B_cir17,26.334,297.536,600
Sigmoid_Config4_Approx_10_6bit_B_cir6,29.412,368.213,866
Sigmoid_Config3_Approx_100_10_6bit_C_cir8,32.148,444.371,850
Sigmoid_Config3_Approx_100_6bit_B_cir0,32.832,460.121,890
Sigmoid_Config3_Approx_10_6bit_B_cir9,27.018,467.669,1070
Sigmoid_Config3_Approx_100_10_6bit_B_cir6,30.096,442.2,694
Sigmoid_Config3_Approx_10_6bit_B_cir2,30.096,481.05,921
Sigmoid_Config3_Approx_100_6bit_B_cir15,24.624,345.14,458
Sigmoid_Config3_Approx_100_10_6bit_B_cir7,28.044,422.253,1006
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir11,27.702,466.109,825
Sigmoid_Config3_Approx_100_10_6bit_C_cir12,31.122,472.311,1167
Sigmoid_Config4_Approx_10_6bit_B_cir3,25.308,320.576,833
Sigmoid_Config3_Approx_10_6bit_B_cir19,30.78,394.632,992
Sigmoid_Config3_Approx_100_6bit_B_cir2,30.78,457.396,860
Sigmoid_Config2_Approx_100_10_6bit_C_cir11,21.888,279.871,514
Sigmoid_Config3_Approx_10_6bit_B_cir5,39.672,607.59,872
Sigmoid_Config3_Approx_10_6bit_B_cir6,34.2,559.266,908
Sigmoid_Config2_Approx_100_6bit_B_cir11,28.728,425.931,844
Sigmoid_Config4_Approx_100_10_6bit_B_cir18,26.334,302.627,445
Sigmoid_Config4_Approx_100_6bit_B_cir13,27.36,331.217,426
Sigmoid_Config4_Approx_10_6bit_B_cir14,36.252,594.008,1090
Sigmoid_Config2_Approx_100_10_6bit_C_cir6,36.594,522.995,909
Sigmoid_Config3_Approx_100_10_6bit_B_cir10,27.702,466.819,664
Sigmoid_Config3_Approx_100_10_6bit_B_cir0,29.412,454.994,964
Sigmoid_Config3_Approx_100_10_6bit_B_cir5,34.2,494.47,771
Sigmoid_Config3_Approx_100_6bit_C_cir18,31.806,432.282,708
Sigmoid_Config4_Approx_10_6bit_B_cir8,22.572,267.592,736
Sigmoid_Config4_Approx_10_6bit_B_cir5,23.598,260.019,554
Sigmoid_Config4_Approx_10_6bit_B_cir7,24.624,256.111,530
Sigmoid_Config4_Approx_100_6bit_B_cir9,27.018,363.937,523
Sigmoid_Config4_Approx_100_6bit_B_cir14,29.412,321.329,625
Sigmoid_Config3_Approx_100_10_6bit_C_cir13,30.096,461.882,1052
Sigmoid_Config3_Approx_100_6bit_B_cir9,31.464,464.963,1019
Sigmoid_Config3_Approx_10_6bit_B_cir13,33.174,511.387,959
Sigmoid_Config3_Approx_100_10_6bit_C_cir5,28.044,410.87,816
Sigmoid_Config3_Approx_100_10_6bit_C_cir4,28.728,373.499,812
Sigmoid_Config3_Approx_100_10_6bit_C_cir1,33.516,510.658,863
Sigmoid_Config3_Approx_100_10_6bit_B_cir19,25.308,375.077,949
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir13,26.676,384.86,616
Sigmoid_Config3_Approx_10_6bit_A_cir8,19.836,227.171,393
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir9,20.862,291.419,764
Sigmoid_Config3_Approx_10_6bit_A_cir4,22.572,375.885,495
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir4,23.256,352.73,502
Sigmoid_Config3_Approx_100_10_6bit_A_cir18,23.598,337.935,844
Sigmoid_Config3_Approx_100_10_6bit_A_cir10,23.598,361.385,531
Sigmoid_Config3_Approx_100_10_6bit_A_cir6,23.598,377.269,820
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir18,24.624,426.621,669
Sigmoid_Config3_Approx_100_6bit_A_cir0,24.966,345.513,759
Sigmoid_Config3_Approx_100_6bit_A_cir15,24.966,350.526,640
Sigmoid_Config3_Approx_10_6bit_A_cir1,25.308,359.293,832
Sigmoid_Config3_Approx_100_6bit_A_cir11,25.308,359.764,575
Sigmoid_Config3_Approx_10_6bit_A_cir3,27.702,482.086,851
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir13,28.386,416.091,842
Sigmoid_Config3_Approx_10_6bit_A_cir16,28.728,518.56,915
Sigmoid_Config2_Approx_100_10_6bit_C_cir16,20.52,265.094,400
Sigmoid_Config4_Approx_10_6bit_B_cir4,28.044,333.377,504
Sigmoid_Config2_Approx_100_6bit_B_cir1,29.412,356.035,817
Sigmoid_Config2_Approx_100_10_6bit_C_cir0,30.438,349.992,1055
Sigmoid_Config4_Approx_100_10_6bit_B_cir8,30.438,505.216,1112
Sigmoid_Config3_Approx_10_6bit_B_cir15,30.78,459.231,1061
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir19,20.862,238.556,473
Sigmoid_Config4_Approx_100_10_6bit_B_cir4,25.65,362.423,554
Sigmoid_Config3_Approx_100_10_6bit_B_cir1,27.018,411.036,574
Sigmoid_Config3_Approx_100_10_6bit_B_cir8,30.096,508.292,895
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir12,21.204,355.883,458
Sigmoid_Config3_Approx_100_6bit_A_cir16,21.546,406.942,790
Sigmoid_Config3_Approx_100_6bit_A_cir4,22.572,319.823,660
Sigmoid_Config3_Approx_10_6bit_A_cir18,22.914,297.771,686
Sigmoid_Config3_Approx_10_6bit_A_cir5,24.966,346.062,910
Sigmoid_Config3_Approx_100_6bit_A_cir3,25.992,426.457,986
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir2,26.676,432.979,902
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir12,28.044,429.802,840
Sigmoid_Config4_Approx_100_6bit_B_cir12,25.308,244.315,753
Sigmoid_Config2_Approx_100_6bit_B_cir14,26.676,344.563,909
Sigmoid_Config4_Approx_100_6bit_B_cir4,28.044,348.788,847
Sigmoid_Config4_Approx_10_6bit_B_cir9,28.044,407.341,687
Sigmoid_Config2_Approx_100_6bit_B_cir19,27.018,362.473,1044
Sigmoid_Config3_Approx_100_10_6bit_C_cir9,29.07,539.776,722
Sigmoid_Config3_Approx_100_10_6bit_B_cir2,26.676,385.977,800
Sigmoid_Config2_Approx_100_6bit_A_cir7,28.386,469.794,1150
Sigmoid_Config4_Approx_10_6bit_B_cir17,24.624,322.483,530
Sigmoid_Config3_Approx_10_6bit_B_cir7,29.412,368.798,1037
Sigmoid_Config2_Approx_100_10_6bit_C_cir2,24.966,305.863,1169
Sigmoid_Config2_Approx_100_6bit_B_cir16,25.992,318.29,915
Sigmoid_Config4_Approx_100_10_6bit_B_cir2,26.334,417.467,995
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir2,28.728,383.474,886
Sigmoid_Config3_Approx_100_10_6bit_C_cir3,29.412,487.137,836
Sigmoid_Config3_Approx_100_10_6bit_C_cir7,30.78,461.912,979
Sigmoid_Config3_Approx_100_10_6bit_B_cir16,33.516,469.71,886
Sigmoid_Config3_Approx_10_6bit_B_cir12,33.516,555.61,793
Sigmoid_Config4_Approx_100_6bit_B_cir15,25.992,285.882,391
Sigmoid_Config3_Approx_100_6bit_B_cir18,26.334,361.72,554
Sigmoid_Config2_Approx_100_10_6bit_C_cir3,27.36,390.993,997
Sigmoid_Config2_Approx_100_10_6bit_C_cir14,28.728,382.096,1012
Sigmoid_Config3_Approx_100_10_6bit_C_cir2,30.096,403.239,826
Sigmoid_Config3_Approx_100_10_6bit_C_cir6,30.78,453.474,786
Sigmoid_Config2_Approx_100_10_6bit_C_cir12,30.78,507.122,1294
Sigmoid_Config4_Approx_100_6bit_B_cir5,31.122,388.219,943
Sigmoid_Config4_Approx_100_6bit_B_cir2,31.806,397.718,955
Sigmoid_Config3_Approx_100_10_6bit_C_cir10,32.49,500.783,986
Sigmoid_Config3_Approx_100_10_6bit_C_cir14,33.174,486.798,1020
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir8,28.728,400.419,1114
Sigmoid_Config3_Approx_100_10_6bit_B_cir4,28.728,433.304,753
Sigmoid_Config3_Approx_10_6bit_B_cir10,28.728,537.018,867
Sigmoid_Config4_Approx_10_6bit_B_cir16,25.308,273.066,412
Sigmoid_Config2_Approx_100_10_6bit_B_cir0,30.438,426.704,860
Sigmoid_Config2_Approx_100_10_6bit_C_cir8,21.888,256.24,553
Sigmoid_Config4_Approx_10_6bit_B_cir12,22.23,268.449,576
Sigmoid_Config4_Approx_10_6bit_B_cir11,22.914,321.832,443
Sigmoid_Config4_Approx_100_6bit_B_cir7,24.282,292.465,368
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir0,28.386,385.575,1054
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir8,19.494,269.148,366
Sigmoid_Config3_Approx_100_10_6bit_A_cir5,21.204,290.211,808
Sigmoid_Config3_Approx_100_10_6bit_A_cir3,23.598,396.878,817
Sigmoid_Config2_Approx_100_10_6bit_B_cir14,23.94,301.63,712
Sigmoid_Config4_Approx_100_10_6bit_B_cir11,23.94,317.275,504
Sigmoid_Config4_Approx_10_6bit_B_cir19,24.624,300.084,410
Sigmoid_Config2_Approx_100_10_6bit_C_cir15,24.624,311.615,416
Sigmoid_Config4_Approx_10_6bit_B_cir13,25.308,273.361,452
Sigmoid_Config4_Approx_10_6bit_B_cir18,25.992,241.698,432
Sigmoid_Config4_Approx_100_6bit_B_cir6,28.044,356.685,892
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir17,30.438,466.642,786
Sigmoid_Config3_Approx_100_6bit_A_cir9,20.52,374.725,665
Sigmoid_Config3_Approx_10_10_SL_6bit_A_cir14,22.914,393.857,789
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir0,23.598,287.94,648
Sigmoid_Config3_Approx_100_6bit_A_cir5,24.282,367.071,652
Sigmoid_Config3_Approx_100_6bit_A_cir19,24.282,524.661,738
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir3,24.966,387.1,793
Sigmoid_Config3_Approx_100_6bit_A_cir8,24.966,400.044,833
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir19,24.966,427.006,920
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir11,25.308,356.251,821
Sigmoid_Config3_Approx_10_6bit_A_cir13,28.728,373.805,819
Sigmoid_Config3_Approx_100_10_6bit_A_cir15,29.07,453.981,1070
Sigmoid_Config4_Approx_100_6bit_B_cir8,23.256,288.392,893
Sigmoid_Config4_Approx_10_6bit_B_cir2,23.598,287.848,697
Sigmoid_Config4_Approx_100_10_6bit_B_cir10,25.65,294.466,600
Sigmoid_Config2_Approx_100_10_6bit_C_cir4,20.52,276.951,572
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir5,21.888,330.193,491
Sigmoid_Config3_Approx_10_6bit_B_cir17,28.728,372.183,505
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir8,19.152,223.19,473
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir18,19.152,258.951,386
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir5,25.308,438.576,547
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir19,25.65,349.712,840
Sigmoid_Config3_Approx_100_10_6bit_B_cir14,31.806,494.162,841
Sigmoid_Config2_Approx_100_6bit_B_cir7,19.494,250.659,404
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir15,27.018,313.053,955
Sigmoid_Config3_Approx_100_10_6bit_B_cir17,29.412,415.011,803
Sigmoid_Config3_Approx_10_6bit_B_cir3,27.018,427.303,835
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir14,21.546,246.98,380
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir7,27.018,393.716,1104
Sigmoid_Config3_Approx_100_10_6bit_B_cir3,25.992,359.856,643
Sigmoid_Config4_Approx_10_6bit_B_cir1,25.65,314.05,454
Sigmoid_Config3_Approx_100_10_6bit_C_cir16,28.386,392.556,942
Sigmoid_Config2_Approx_100_6bit_B_cir18,28.728,410.531,1044
Sigmoid_Config2_Approx_100_6bit_B_cir4,30.096,476.674,941
Sigmoid_Config3_Approx_100_10_6bit_C_cir19,31.464,494.287,1218
Sigmoid_Config2_Approx_100_10_6bit_B_cir10,23.94,311.296,812
Sigmoid_Config4_Approx_100_10_6bit_B_cir0,28.044,398.754,700
Sigmoid_Config2_Approx_10_6bit_B_cir12,29.07,414.154,774
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir16,25.992,400.681,648
Sigmoid_Config2_Approx_100_10_6bit_C_cir7,21.546,287.637,469
Sigmoid_Config3_Approx_100_10_6bit_B_cir9,26.676,344.766,735
Sigmoid_Config3_Approx_100_6bit_A_cir18,27.36,408.808,742
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir7,18.468,260.421,435
Sigmoid_Config3_Approx_10_6bit_A_cir6,23.598,377.946,926
Sigmoid_Config3_Approx_10_10_SL_6bit_B_cir10,18.81,240.177,373
Sigmoid_Config3_Approx_10_6bit_A_cir2,19.494,285.933,403
Sigmoid_Config3_Approx_100_10_6bit_A_cir0,21.888,307.021,727
Sigmoid_Config3_Approx_100_10_6bit_A_cir16,22.572,354.101,690
Sigmoid_Config4_Approx_100_10_6bit_B_cir17,22.572,311.136,793
Sigmoid_Config2_Approx_10_6bit_B_cir9,26.334,326.885,759
Sigmoid_Config2_Approx_100_10_6bit_C_cir13,26.334,338.862,1104
Sigmoid_Config2_Approx_100_10_6bit_B_cir9,28.044,378.316,719
Sigmoid_Config2_Approx_100_6bit_B_cir5,29.07,434.269,980
Sigmoid_Config2_Approx_100_6bit_B_cir10,32.148,518.595,1187
Sigmoid_Config2_Approx_100_6bit_B_cir2,27.702,398.208,685
Sigmoid_Config2_Approx_100_10_6bit_B_cir6,29.07,487.746,736
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir16,19.836,316.653,764
Sigmoid_Config3_Approx_10_6bit_A_cir7,22.572,324.145,536
Sigmoid_Config3_Approx_100_10_6bit_A_cir13,22.914,308.66,507
Sigmoid_Config3_Approx_100_10_6bit_A_cir7,23.256,336.037,799
Sigmoid_Config3_Approx_100_10_6bit_A_cir8,23.94,370.262,523
Sigmoid_Config3_Approx_100_10_6bit_A_cir19,25.308,373.21,625
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir10,25.308,391.924,625
Sigmoid_Config3_Approx_100_10_6bit_A_cir9,25.65,373.892,704
Sigmoid_Config3_Approx_10_6bit_A_cir0,27.702,436.639,572
Sigmoid_Config2_Approx_100_6bit_A_cir16,22.23,295.803,780
Sigmoid_Config4_Approx_100_10_6bit_B_cir19,22.572,276.672,1127
Sigmoid_Config2_Approx_100_6bit_B_cir3,22.914,224.128,823
Sigmoid_Config4_Approx_100_10_6bit_B_cir13,22.914,323.118,931
Sigmoid_Config4_Approx_100_10_6bit_B_cir5,23.256,248.438,432
Sigmoid_Config2_Approx_100_10_6bit_A_cir12,23.94,293.746,998
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir4,23.94,340.395,650
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir12,27.702,355.854,1116
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir17,17.784,222.142,406
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir9,19.836,245.151,460
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir19,19.836,246.069,460
Sigmoid_Config2_Approx_10_6bit_B_cir15,20.178,259.368,420
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir0,20.52,293.115,595
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir8,27.702,423.187,1063
Sigmoid_Config3_Approx_10_6bit_A_cir19,24.966,377.548,878
Sigmoid_Config3_Approx_100_6bit_A_cir17,25.992,364.768,779
Sigmoid_Config3_Approx_10_6bit_A_cir10,25.992,460.036,761
Sigmoid_Config3_Approx_100_6bit_A_cir12,27.702,452.403,894
Sigmoid_Config3_Approx_10_10_SL_6bit_C_cir15,30.096,401.597,1017
Sigmoid_Config4_Approx_100_10_6bit_B_cir6,18.126,206.566,518
Sigmoid_Config2_Approx_10_6bit_B_cir16,19.152,217.468,427
Sigmoid_Config2_Approx_100_10_6bit_B_cir13,19.152,221.522,694
Sigmoid_Config2_Approx_10_6bit_B_cir19,21.204,251.632,483
Sigmoid_Config2_Approx_100_10_6bit_B_cir19,16.758,202.579,374
Sigmoid_Config2_Approx_100_6bit_A_cir10,17.442,176.478,526
Sigmoid_Config2_Approx_10_6bit_A_cir1,18.126,241.211,591
Sigmoid_Config2_Approx_100_10_6bit_B_cir3,18.81,228.634,562
Sigmoid_Config2_Approx_100_10_6bit_B_cir2,19.494,200.707,432
Sigmoid_Config2_Approx_10_10_SL_6bit_C_cir7,19.494,218.682,589
Sigmoid_Config4_Approx_10_10_SL_6bit_B_cir11,19.836,210.296,391
